,kalimat_id,kata,sense,kalimat,freq
218,1016269,menjaga,2704,tujuannya mempertahankan kota menjaga istananya terletak dekatnya gunung sion,1
219,1016459,menjaga,2702,hagrid menolak percaya snape bertanggung bahaya harry keceplosan membeli anjing berkepala monster menjaga rahasia kepunyaan professor dumbledore bernama nicolas flamel,2
220,1016459,menjaga,2703,hagrid menolak percaya snape bertanggung bahaya harry keceplosan membeli anjing berkepala monster menjaga rahasia kepunyaan professor dumbledore bernama nicolas flamel,1
221,1016463,menjaga,2701,orang krowe menjaga hubungan rohroh halus,1
222,1016463,menjaga,2704,orang krowe menjaga hubungan rohroh halus,2
223,1016961,menjaga,2702,satyaka terlibat perang baratayuda ditugasi ayahnya menjaga baladewa bertapa,1
224,1016961,menjaga,2703,satyaka terlibat perang baratayuda ditugasi ayahnya menjaga baladewa bertapa,2
225,1017097,menjaga,2701,samping balast menjaga rel tempatnya kereta api berjalan atasnya,2
226,1017097,menjaga,2704,samping balast menjaga rel tempatnya kereta api berjalan atasnya,1
227,1017149,menjaga,2701,mewujudkan generasi masadepan cerdas berilmu kreatif produktif mandiri maju berakhlak mulia ramah berdaulat berperadaban sejahtera peduli adil makmur cinta tanah air bangsa menjaga keutuhan nkri pancasila uud 1945 berhaluan islam ahlussunnah wal jamaah digariskan jamiyah nahdlatul ulama nu islam rahmatan lilalamien,1
228,1017149,menjaga,2701,visi mewujudkan generasi cerdas berilmu kreatif produktif mandiri maju berakhlak mulia ramah berdaulat berperadaban sejahtera peduli adil makmur cinta tanah air bangsa menjaga keutuhan nkri pancasila uud 1945 berhaluan islam ahlussunnah wal jamaah digariskan jamaiyah nahdlatul ulama nu islam rahmatan lil alamin,1
229,1017149,menjaga,2701,visi mewujudkan generasi masadepan cerdas berilmu kreatif produktif mandiri maju berakhlak mulia ramah berdaulat berperadaban sejahtera peduli adil makmur cinta tanah air bangsa menjaga keutuhan nkri pancasila uud 1945 berhaluan islam ahlussunnah wal jamaah digariskan jamiyah nahdlatul ulama nu islam rahmatan lilalamien,1
230,1017213,menjaga,2702,wilkataksini raksasa menjaga pantai alengka,2
231,1017213,menjaga,2703,wilkataksini raksasa menjaga pantai alengka,1
232,1017401,menjaga,2702,berkumpul penginapan fakta mengejutkan migi menghilang sadha menjaga pintu kamar masuk sang paranormal migi dibawa dunia roh halus,1
233,1017401,menjaga,2703,berkumpul penginapan fakta mengejutkan migi menghilang sadha menjaga pintu kamar masuk sang paranormal migi dibawa dunia roh halus,2
234,1017568,menjaga,2701,diperkenalkannya yonko shanks whitebeard kaido big mom berhasil membentuk keseimbangan kekuasaan solid shichibukai angkatan laut menjaga perdamaian dunia,2
235,1017568,menjaga,2703,diperkenalkannya yonko shanks whitebeard kaido big mom berhasil membentuk keseimbangan kekuasaan solid shichibukai angkatan laut menjaga perdamaian dunia,1
236,1018004,menjaga,2702,fobetor menciptakan sepasang monster menjaga gerbang dunia mimpi penyusup,2
237,1018004,menjaga,2703,fobetor menciptakan sepasang monster menjaga gerbang dunia mimpi penyusup,1
238,1018577,menjaga,2702,bertugas menjaga area pasifik,1
239,1018577,menjaga,2703,bertugas menjaga area pasifik,2
240,1019424,menurunkan,2101,mengkonsumsi minyak jagung efektif menurunkan kadar kolesterol darah,1
241,1019424,menurunkan,2102,mengkonsumsi minyak jagung efektif menurunkan kadar kolesterol darah,2
242,1019685,menurunkan,2101,bharata menaklukkan daratan india kuno bharatawarsha menurunkan kuru menurunkan wangsa kaurawa korawa,1
243,1019685,menurunkan,2105,bharata menaklukkan daratan india kuno bharatawarsha menurunkan kuru menurunkan wangsa kaurawa korawa,2
244,1020863,menurunkan,2101,perundingan ploegman menolak menurunkan bendera belanda menolak mengakui kedaulatan indonesia,2
245,1020863,menurunkan,2102,perundingan ploegman menolak menurunkan bendera belanda menolak mengakui kedaulatan indonesia,1
246,1021143,menurunkan,2101,menyapu lumpur menurunkan sisi curam gunung berapi komposit memiliki kekuatan kecepatan meratakan mengubur jalan,2
247,1021143,menurunkan,2102,menyapu lumpur menurunkan sisi curam gunung berapi komposit memiliki kekuatan kecepatan meratakan mengubur jalan,1
248,1021368,menurunkan,2101,lapis baja canggih meningkatkan survivabilitas tank menurunkan tingkat kematian awak,1
249,1021368,menurunkan,2102,lapis baja canggih meningkatkan survivabilitas tank menurunkan tingkat kematian awak,2
250,1021424,menyusun,2402,1980an eksplisit mendukung upaya tiongkok sejarawan asing harrison salisbury menyusun berita long march wawancara ekstensif hidup peserta maret,1
251,1021424,menyusun,2403,1980an eksplisit mendukung upaya tiongkok sejarawan asing harrison salisbury menyusun berita long march wawancara ekstensif hidup peserta maret,2
252,1021781,menyusun,2401,menyusun notasi keseragaman karawitan mantap utuh praktis mudah dipelajari,2
253,1021781,menyusun,2403,menyusun notasi keseragaman karawitan mantap utuh praktis mudah dipelajari,1
254,1021860,menyusun,2402,bakteri nitrifikasi kelompok bakteri menyusun senyawa nitrat senyawa amonia aerob tanah,1
255,1021860,menyusun,2403,bakteri nitrifikasi kelompok bakteri menyusun senyawa nitrat senyawa amonia aerob tanah,2
256,1021967,menyusun,2401,crowther menerjemahkan alkitab bahasa yoruba menyusun kamus yoruba,1
257,1021967,menyusun,2403,crowther menerjemahkan alkitab bahasa yoruba menyusun kamus yoruba,2
258,1022026,menyusun,2403,tyler menyusun musik serial children of dune bertepatan karyanya darkness falls,2
259,1022026,menyusun,2403,tyler menyusun musik serial children of dune bertepatan karyanya darkness falls,1
260,1022363,menyusun,2402,coba menerapkan ilmu mencoba menyusun perbedaan sosial runtuh,2
261,1022363,menyusun,2402,coba menerapkan ilmu mencoba menyusun perbedaan sosial runtuh,1
262,1022414,menyusun,2402,çavuolu menyusun pertemuan akbar berorasi referendum konstitusional turki 2017 imigran belanda memilih,1
263,1022414,menyusun,2402,çavuolu menyusun mengorganisasikan pertemuan akbar berorasi referendum konstitusional turki 2017 imigran belanda memilih,1
264,1022414,menyusun,2402,mevlut cavusoglu menyusun mengorganisasikan pertemuan akbar berorasi referendum konstitusional turki 2017 imigran belanda memilih,1
265,1022444,menyusun,2402,zhang jiao pemimpin aliran keagamaan taipingdao seiring bertambahnya pengikut aliran ratusan ribu umat menyusun rencana pemberontakan kekaisaran lemah,2
266,1022444,menyusun,2402,zhang jiao pemimpin aliran keagamaan taipingdao seiring bertambahnya pengikut aliran ratusan ribu umat menyusun rencana pemberontakan kekaisaran lemah,1
267,1022580,menyusun,2402,konstitusionalisme mendasari gagasannya ide kedaulatan hukum lahir konsensus melibatkan rakyat perwakilan rakyat menyusun konstitusi landasan kehidupan bernegara,2
268,1022580,menyusun,2403,konstitusionalisme mendasari gagasannya ide kedaulatan hukum lahir konsensus melibatkan rakyat perwakilan rakyat menyusun konstitusi landasan kehidupan bernegara,1
269,1022584,menyusun,2402,konon sang arsitek abdul wahid el wakil terinspirasi kehidupan masyarakat bertekad keras disiplin membangun menyusun rancangan masjid bir ali gagah,2
270,1022584,menyusun,2403,konon sang arsitek abdul wahid el wakil terinspirasi kehidupan masyarakat bertekad keras disiplin membangun menyusun rancangan masjid bir ali gagah,1
271,1022645,menyusun,2402,konferensi menyusun deklarasi pbb sekutu berdamai musuh sumber daya penuh kemenangan,2
272,1022645,menyusun,2403,konferensi menyusun deklarasi pbb sekutu berdamai musuh sumber daya penuh kemenangan,1
273,1022708,menyusun,2401,kiai nawawi mengemban tugas menyusun kitab aqidah ahmad rifai fiqih muhammad khallil menyusun tasawuf,1
274,1022708,menyusun,2403,kiai nawawi mengemban tugas menyusun kitab aqidah ahmad rifai fiqih muhammad khallil menyusun tasawuf,2
275,1022742,menyusun,2401,golongan menyusun minyak atsiri,1
276,1022742,menyusun,2402,golongan menyusun minyak atsiri,2
277,1022826,menyusun,2402,dr de casparis menyusun teori perang saudara memperebutkan takhta sepeninggal samaratungga balaputradewa melawan pramodawardhani,1
278,1022826,menyusun,2403,dr de casparis menyusun teori perang saudara memperebutkan takhta sepeninggal samaratungga balaputradewa melawan pramodawardhani,2
279,1022827,menyusun,2403,berdasar pengalamannya orang kulit hitam minoritaire masyarakat perancis menyusun buku berjudul kulit hitam topeng putih mal perçu diterbitkan 1952,2
280,1022827,menyusun,2403,berdasar pengalamannya orang kulit hitam minoritaire masyarakat perancis menyusun buku berjudul kulit hitam topeng putih mal peru diterbitkan 1952,1
281,1022849,menyusun,2401,harmoni musik barat salah teori musik mengajarkan menyusun rangkaian akordakord musik enak didengar selaras,1
282,1022849,menyusun,2403,harmoni musik barat salah teori musik mengajarkan menyusun rangkaian akordakord musik enak didengar selaras,2
283,1022930,menyusun,2401,percetakan praktik membuang huruf u colour honour penyusun huruf menghemat pekerjaan menyusun huruf timah manual,2
284,1022930,menyusun,2403,percetakan praktik membuang huruf u colour honour penyusun huruf menghemat pekerjaan menyusun huruf timah manual,1
285,1023132,menyusun,2402,1947 negara mengadopsi statuta westminster parlemen britania menyusun perundangundangan selandia persetujuan selandia,2
286,1023132,menyusun,2403,1947 negara mengadopsi statuta westminster parlemen britania menyusun perundangundangan selandia persetujuan selandia,1
287,1023461,menyusun,2401,mayo clinic 95 insiden pelecehan seksual anak usia 12 muda pelaku memenuhi kriteria diagnostik pedofilia orangorang menyusun 65 pelaku penganiayaan anak,1
288,1023461,menyusun,2402,mayo clinic 95 insiden pelecehan seksual anak usia 12 muda pelaku memenuhi kriteria diagnostik pedofilia orangorang menyusun 65 pelaku penganiayaan anak,2
289,1023497,menyusun,2403,2000 jonny greenwood satusatunya anggota radiohead terlatih teori musik menyusun aransemen musik gesek how to disappear completely rekam orchestra of st johns dorchester abbey,2
290,1023497,menyusun,2403,2000 jonny greenwood satusatunya anggota radiohead terlatih teori musik menyusun aransemen musik gesek how to disappear completely rekam orchestra of st johns dorchester abbey,1
291,1023517,menyusun,2402,schuschnigg mencoba kendali menyusun plebisit diselenggarakan 13 maret,2
292,1023517,menyusun,2403,schuschnigg mencoba kendali menyusun plebisit diselenggarakan 13 maret,1
293,102363,baru,3901,gelar ksatria kehormatan 2008,1
294,102363,baru,390d,gelar ksatria kehormatan 2008,2
295,1025417,nilai,1501,tingkat pengembalian layak waralaba minimum 15 persen nilai,2
296,1025417,nilai,1504,tingkat pengembalian layak waralaba minimum 15 persen nilai,1
297,1027031,nilai,1501,hasil kreasi anak bangsa indonesia turunmenurun salah harta warisan ternilai harganya pertahankan keberadaannya,1
298,1027031,nilai,1503,hasil kreasi anak bangsa indonesia turunmenurun salah harta warisan ternilai harganya pertahankan keberadaannya,1
299,1027031,nilai,1503,batik kerajinan memiliki nilai seni budaya indonesia jawa,1
300,1029974,nilai,1502,perbedaan mendasarnya sisi metodologi penilaian,2
301,1029974,nilai,1504,kumpulan pasangan nilai vektor eigen matriks berukuran n x n sistem eigen matriks,1
302,1030212,nilai,1501,ide tazo pog tazo berbentuk tutup botol kemasan dimana tazo memiliki nilai dimainkan memenangi tazo pemain,1
303,1030212,nilai,1504,ide tazo pog tazo berbentuk tutup botol kemasan dimana tazo memiliki nilai dimainkan memenangi tazo pemain,2
304,103225,baru,3901,topik diangkat karya menang teknologi interaksi pencipta audiens umur latar nasionalisme,1
305,103225,baru,3901,topik diangkat karya menang teknologi interaksi pencipta audiens umur latar nasionalitas,2
306,1032284,nilai,1503,memiliki nilai bahan kimia bahan baku pengayaan proses produk berguna penggunaan memiliki nilai bahan bakar sederhana,2
307,1032284,nilai,1504,memiliki nilai bahan kimia bahan baku pengayaan proses produk berguna penggunaan memiliki nilai bahan bakar sederhana,1
308,1033924,nilai,1502,penilaiannya suasana pemerintahan abbasiyah kemelut,1
309,1033924,nilai,1502,dimanfaatkan seni nilai keindahannya,1
310,1033924,nilai,1504,nilai kartu individu menentukan peringkat tangan kategori peringkat,1
311,1038272,nilai,1501,2007 dianugerahi penghargaan sastra belanda ditolak nilai dianggap rendah 16000 euro seraya mendapatkannya,1
312,1038272,nilai,1501,2007 dianugerahi penghargaan sastra belanda ditolak nilai dianggap rendah 16000 seraya mendapatkannya beli bir sobat,1
313,1038272,nilai,1502,2007 dianugerahi penghargaan sastra belanda ditolak nilai dianggap rendah 16000 seraya mendapatkannya,1
314,1038785,nilai,1501,hangar seluas 9000 meter persegi 97000 sq ft enam pesawat nilai nok 100 juta,1
315,1038785,nilai,1501,hangar seluas enam pesawat nilai nok100 juta,1
316,1038785,nilai,1501,hangar seluas enam pesawat senilai nok 100 juta,1
317,1042144,panas,4903,perotti bergabung sevilla musim panas 2007 deportivo morón,2
318,1042144,panas,4903,perotti bergabung sevilla musim panas 2007,1
319,1043997,panas,4901,aliran panas menutupi es air memanaskan mengubahnya uap menciptakan kawah selebar 20 meter mengirim abu 2000 meter udara,2
320,1043997,panas,4904,aliran panas menutupi es air memanaskan mengubahnya uap menciptakan kawah selebar 20 meter mengirim abu 2000 meter udara,1
321,1044570,panas,4901,contohnya basal basanit diproduksi vulkanisme titik panas kepulauan hawai komoro,1
322,1044570,panas,4904,contohnya basal basanit diproduksi vulkanisme titik panas kepulauan hawai komoro,2
323,1044821,panas,4901,dipakai baiknya kantong teh direndam air panas sebentar membuang air,2
324,1044821,panas,490x,dipakai baiknya kantong teh direndam air panas sebentar membuang air,1
325,1044879,panas,4903,olimpiade musim panas 2016 memenangkan medali perunggu kategori 58 kg menjadikannya pegulat putri india memenangkan medali olimpiade peraih medali olimpiade perempuan keempat negara,2
326,1044879,panas,490d,olimpiade musim panas 2016 memenangkan medali perunggu kategori 58 kg menjadikannya pegulat putri india memenangkan medali olimpiade peraih medali olimpiade perempuan keempat negara,1
327,1046047,panas,4901,anggaran diutakatik perdebatan panas diwarnai aksi walkout anggota dprd,1
328,1046047,panas,4905,anggaran diutakatik perdebatan panas diwarnai aksi walkout anggota dprd,2
329,1047477,panas,4903,klasifikasi iklim köppen negara beriklim dwa musim panas hangat musim dingin kering,2
330,1047477,panas,4903,negara beriklim dwa musim panas hangat musim dingin kering,1
331,1048792,panas,4903,kawasan medan pertempuran pertempuran musim panas osaka,1
332,1048792,panas,490d,kawasan medan pertempuran pertempuran musim panas osaka,2
333,1048917,panas,4901,gas panas dihasilkan pembakaran volume volume bahan bakar aslinya meningkatkan tekanan ruang bakar volumenya terbatas,1
334,1048917,panas,4904,gas panas dihasilkan pembakaran volume volume bahan bakar aslinya meningkatkan tekanan ruang bakar volumenya terbatas,2
335,1049349,pembagian,3701,pembagian perancis komune 1790 revolusi perancis 1834 paris kota ukurannya 1860 kota menganeksasi komune membentuk peta administratif puluh arondisemen kotamadya setingkat kabupaten berdiri,2
336,1049349,pembagian,3701,pembagian prancis komune 1790 revolusi prancis 1834 paris kota ukurannya 1860 kota menganeksasi komune membentuk peta administratif puluh arondisemen kotamadya setingkat kabupaten berdiri,1
337,1049426,pembagian,3701,pembagian kerajaan franka limburg miliknya sisa belanda kekaisaran romawi suci,2
338,1049426,pembagian,3705,pembagian kerajaan franka limburg miliknya sisa belanda kekaisaran romawi suci,1
339,1049428,pembagian,3702,aritmetika cepat kemampuan menghitung operasioperasi aritmetika penjumlahan pengurangan perkalian pembagian cepat bantuan kalkulator bilanganbilangan nilainya,2
340,1049428,pembagian,3702,aritmetika cepat kemampuan menghitung operasioperasi aritmetika penjumlahan pengurangan perkalian pembagian cepat bantuan kalkulator bilanganbilangan nilainya,1
